             f                  xj                  yj                  zj               Zxx_real            Zxx_imag            Error              Zxy_real            Zxy_imag              Error              Zyx_real            Zyx_imag             Error              Zyy_real            Zyy_imag             Error
    1.8700000000E-02   -2.6250000000E+04   -2.1875000000E+04    0.0000000000E+00   -5.9821608869E-04   -3.5627587737E-05    1.1529881171E-04    3.0213340607E-03   -2.7582875916E-03    1.1529881171E-04   -2.5522792036E-03    2.6395584950E-03    1.1529881171E-04    1.1325283284E-04    2.0822277259E-04    1.1529881171E-04
    1.8700000000E-02   -2.1875000000E+04   -2.1875000000E+04    0.0000000000E+00   -1.0270300784E-03    3.7727537815E-04    1.1511626424E-04    3.2147993931E-03   -2.6901692635E-03    1.1511626424E-04   -2.5806534106E-03    2.3284169443E-03    1.1511626424E-04    3.9163606934E-04   -7.4784962978E-05    1.1511626424E-04
    1.8700000000E-02   -1.7500000000E+04   -2.1875000000E+04    0.0000000000E+00   -1.3992756958E-03    4.2015080147E-04    1.0698812187E-04    2.9911878167E-03   -2.7022166939E-03    1.0698812187E-04   -2.4123108909E-03    2.0009500002E-03    1.0698812187E-04    7.8668288986E-04   -1.9075601249E-04    1.0698812187E-04
    1.8700000000E-02   -1.3125000000E+04   -2.1875000000E+04    0.0000000000E+00   -3.0996520216E-04    7.0779273321E-06    6.5804283550E-05    1.2991187209E-03   -1.4843536271E-03    6.5804283550E-05   -1.9906710386E-03    1.5313472388E-03    6.5804283550E-05    3.5658100631E-04   -1.3228205295E-04    6.5804283550E-05
    1.8700000000E-02   -8.7500000000E+03   -2.1875000000E+04    0.0000000000E+00    7.3115535179E-04   -1.8014635895E-04    7.2596310061E-05    1.6131774293E-03   -1.8473030402E-03    7.2596310061E-05   -1.8600501601E-03    1.4820817225E-03    7.2596310061E-05    2.6751168243E-05   -6.2197952041E-05    7.2596310061E-05
    1.8700000000E-02   -4.3750000000E+03   -2.1875000000E+04    0.0000000000E+00    1.1252743749E-03   -4.2466433053E-04    1.0250594479E-04    2.6568118583E-03   -2.6891203846E-03    1.0250594479E-04   -2.2609070934E-03    2.0043999509E-03    1.0250594479E-04   -1.3103084262E-04    1.0328935558E-04    1.0250594479E-04
    1.8700000000E-02    0.0000000000E+00   -2.1875000000E+04    0.0000000000E+00    7.3242465614E-04   -3.4465272211E-04    1.0953915597E-04    2.4390050487E-03   -2.6491169340E-03    1.0953915597E-04   -2.7882188932E-03    2.3072323562E-03    1.0953915597E-04   -6.8999920895E-05    4.1473404109E-05    1.0953915597E-04
    1.8700000000E-02    4.3750000000E+03   -2.1875000000E+04    0.0000000000E+00    6.9919648116E-04   -9.5613428255E-05    1.1164370412E-04    2.5048176681E-03   -2.8364115497E-03    1.1164370412E-04   -2.7156832070E-03    2.4854427815E-03    1.1164370412E-04   -1.1545908836E-04    3.7693363291E-05    1.1164370412E-04
    1.8700000000E-02    8.7500000000E+03   -2.1875000000E+04    0.0000000000E+00    4.7473657057E-04   -5.6112973451E-05    1.1239841445E-04    2.5242722860E-03   -2.5703095641E-03    1.1239841445E-04   -2.7389878740E-03    2.6479744790E-03    1.1239841445E-04   -5.5842511894E-05    1.2567614048E-04    1.1239841445E-04
    1.8700000000E-02    1.3125000000E+04   -2.1875000000E+04    0.0000000000E+00    3.7633679877E-04   -2.2487654140E-04    1.1289326441E-04    2.4653150798E-03   -2.7103026364E-03    1.1289326441E-04   -2.7635971687E-03    2.5592180110E-03    1.1289326441E-04   -2.5751329741E-04    4.1963750732E-05    1.1289326441E-04
    1.8700000000E-02    1.7500000000E+04   -2.1875000000E+04    0.0000000000E+00    3.3305373694E-04    4.3838918807E-05    1.1328300831E-04    2.5820286522E-03   -2.5736666397E-03    1.1328300831E-04   -2.7025441489E-03    2.5447162135E-03    1.1328300831E-04   -1.8626934318E-04    1.0506630007E-04    1.1328300831E-04
    1.8700000000E-02    2.1875000000E+04   -2.1875000000E+04    0.0000000000E+00    4.0071750331E-04    1.4059664992E-04    1.1361513292E-04    2.6682952334E-03   -2.6353189129E-03    1.1361513292E-04   -2.4223724998E-03    2.6837417829E-03    1.1361513292E-04   -1.1473963153E-04   -8.7997126135E-05    1.1361513292E-04
    1.8700000000E-02    2.6250000000E+04   -2.1875000000E+04    0.0000000000E+00    2.1195339499E-04    4.2957447565E-05    1.1390864066E-04    2.5512836021E-03   -2.6750055987E-03    1.1390864066E-04   -2.6740773841E-03    2.6908918069E-03    1.1390864066E-04   -1.2524863360E-04    2.3702944456E-05    1.1390864066E-04
    1.8700000000E-02    3.0625000000E+04   -2.1875000000E+04    0.0000000000E+00    1.5304474697E-04   -7.9815426427E-05    1.1416872339E-04    2.7864408118E-03   -2.7173314059E-03    1.1416872339E-04   -2.7426281375E-03    2.6071088129E-03    1.1416872339E-04   -1.0203656742E-04   -2.8109282489E-05    1.1416872339E-04
    1.8700000000E-02    3.5000000000E+04   -2.1875000000E+04    0.0000000000E+00   -4.0814359009E-06    8.0744785708E-06    1.1439557176E-04    2.7841090415E-03   -2.7142550418E-03    1.1439557176E-04   -2.7071454523E-03    2.7830556949E-03    1.1439557176E-04   -9.1887562747E-05    2.0902471086E-05    1.1439557176E-04
    1.8700000000E-02   -3.5000000000E+04   -1.7500000000E+04    0.0000000000E+00   -2.0179093951E-04   -1.1503374202E-04    1.1463246717E-04    2.8556649821E-03   -2.8108202899E-03    1.1463246717E-04   -2.6035812297E-03    2.6616399578E-03    1.1463246717E-04    7.9653386256E-05   -1.2044620453E-05    1.1463246717E-04
    1.8700000000E-02   -3.0625000000E+04   -1.7500000000E+04    0.0000000000E+00   -3.1233121544E-04   -6.0727047621E-05    1.1448734627E-04    2.9288054149E-03   -2.6607232672E-03    1.1448734627E-04   -2.4178328743E-03    2.6556814545E-03    1.1448734627E-04   -1.0461159034E-04   -5.4732890014E-05    1.1448734627E-04
    1.8700000000E-02   -2.6250000000E+04   -1.7500000000E+04    0.0000000000E+00   -4.2680087661E-04   -8.4543942624E-05    1.1400603009E-04    3.1209635628E-03   -2.7841353381E-03    1.1400603009E-04   -2.3739566926E-03    2.3308372168E-03    1.1400603009E-04    1.9634871400E-04    5.5544850338E-05    1.1400603009E-04
    1.8700000000E-02   -2.1875000000E+04   -1.7500000000E+04    0.0000000000E+00   -8.8716435954E-04    3.6545596741E-05    1.1147500135E-04    3.4442584195E-03   -2.9117419546E-03    1.1147500135E-04   -2.1349169880E-03    2.2323795357E-03    1.1147500135E-04    2.4878791809E-04    2.1090688282E-04    1.1147500135E-04
    1.8700000000E-02   -1.7500000000E+04   -1.7500000000E+04    0.0000000000E+00   -8.6935688275E-04    6.5212699429E-05    9.2010103717E-05    2.9508332998E-03   -2.6000357002E-03    9.2010103717E-05   -1.6340217362E-03    1.7775538116E-03    9.2010103717E-05    1.8242047839E-04   -3.7279474311E-05    9.2010103717E-05
    1.8700000000E-02   -1.3125000000E+04   -1.7500000000E+04    0.0000000000E+00   -9.8468901036E-05    3.8809620491E-05    5.2761780178E-05    1.0429426894E-03   -1.3810861887E-03    5.2761780178E-05   -1.2920509062E-03    1.2754834878E-03    5.2761780178E-05    5.2808170858E-06    6.1948070942E-05    5.2761780178E-05
    1.8700000000E-02   -8.7500000000E+03   -1.7500000000E+04    0.0000000000E+00    2.6756796082E-04   -1.3192689213E-04    6.7004029884E-05    1.4522415632E-03   -1.8412600586E-03    6.7004029884E-05   -1.5713951385E-03    1.3745082609E-03    6.7004029884E-05    1.6359017479E-04    3.1846407348E-06    6.7004029884E-05
    1.8700000000E-02   -4.3750000000E+03   -1.7500000000E+04    0.0000000000E+00    5.3599957865E-04   -2.1477760423E-04    9.7369242059E-05    2.3526095291E-03   -2.5661531478E-03    9.7369242059E-05   -2.1738369849E-03    1.9379482205E-03    9.7369242059E-05    8.9705434493E-05    1.4978749663E-04    9.7369242059E-05
    1.8700000000E-02    0.0000000000E+00   -1.7500000000E+04    0.0000000000E+00    5.9260855483E-04   -2.0181678104E-04    1.0744523402E-04    2.4716544801E-03   -2.7061100772E-03    1.0744523402E-04   -2.5193487876E-03    2.2374008936E-03    1.0744523402E-04   -8.9806355775E-05    1.6744738664E-04    1.0744523402E-04
    1.8700000000E-02    4.3750000000E+03   -1.7500000000E+04    0.0000000000E+00    4.8635590133E-04   -9.8830299643E-05    1.1045618609E-04    2.3760959303E-03   -2.5860554880E-03    1.1045618609E-04   -2.7290532006E-03    2.4343749470E-03    1.1045618609E-04   -1.0941707702E-04    3.5291279324E-05    1.1045618609E-04
    1.8700000000E-02    8.7500000000E+03   -1.7500000000E+04    0.0000000000E+00    4.6903857592E-04   -1.9397402625E-04    1.1160918615E-04    2.6109940443E-03   -2.5992014916E-03    1.1160918615E-04   -2.8914815334E-03    2.4469564678E-03    1.1160918615E-04   -2.6792094299E-04    2.7760317684E-04    1.1160918615E-04
    1.8700000000E-02    1.3125000000E+04   -1.7500000000E+04    0.0000000000E+00    3.8966115689E-04   -2.6035622595E-04    1.1232817894E-04    2.6243997670E-03   -2.6568847067E-03    1.1232817894E-04   -2.8067449439E-03    2.6884706228E-03    1.1232817894E-04   -2.2494067375E-04    1.7104111380E-04    1.1232817894E-04
    1.8700000000E-02    1.7500000000E+04   -1.7500000000E+04    0.0000000000E+00    3.5668056104E-04   -3.7218978463E-05    1.1285081646E-04    2.5307077987E-03   -2.5015884310E-03    1.1285081646E-04   -2.6445002845E-03    2.6744950997E-03    1.1285081646E-04   -3.3875950299E-04    2.5150645521E-05    1.1285081646E-04
    1.8700000000E-02    2.1875000000E+04   -1.7500000000E+04    0.0000000000E+00    3.4420712067E-04   -1.3190932683E-05    1.1327820974E-04    2.6720915463E-03   -2.7498153232E-03    1.1327820974E-04   -2.9256038186E-03    2.7671205342E-03    1.1327820974E-04   -1.8391160540E-04    1.7234158663E-04    1.1327820974E-04
    1.8700000000E-02    2.6250000000E+04   -1.7500000000E+04    0.0000000000E+00    1.9640771356E-04    5.4667835070E-05    1.1365206599E-04    2.5487499733E-03   -2.6964447262E-03    1.1365206599E-04   -2.6630939732E-03    2.5964728365E-03    1.1365206599E-04   -1.6810066130E-04    1.2487574479E-05    1.1365206599E-04
    1.8700000000E-02    3.0625000000E+04   -1.7500000000E+04    0.0000000000E+00    2.7853251227E-04    9.9988148370E-05    1.1397887736E-04    2.6901724774E-03   -2.6170912437E-03    1.1397887736E-04   -2.5692760998E-03    2.6500432701E-03    1.1397887736E-04   -7.2365668912E-05   -1.7203076987E-05    1.1397887736E-04
    1.8700000000E-02    3.5000000000E+04   -1.7500000000E+04    0.0000000000E+00    1.0838212542E-04   -4.5032454482E-06    1.1425685704E-04    2.7578831262E-03   -2.7661451112E-03    1.1425685704E-04   -2.6039676035E-03    2.5717034017E-03    1.1425685704E-04   -1.1779672249E-04   -1.7777016237E-04    1.1425685704E-04
    1.8700000000E-02   -3.5000000000E+04   -1.3125000000E+04    0.0000000000E+00   -1.7678832770E-04   -4.4533538023E-05    1.1432892505E-04    2.9283432840E-03   -2.7739334191E-03    1.1432892505E-04   -2.4802164210E-03    2.5438591407E-03    1.1432892505E-04    6.8356170816E-05   -3.8760788658E-05    1.1432892505E-04
    1.8700000000E-02   -3.0625000000E+04   -1.3125000000E+04    0.0000000000E+00   -2.4341600901E-04    1.3979241280E-04    1.1391977701E-04    2.9701691440E-03   -2.7737923091E-03    1.1391977701E-04   -2.4493949868E-03    2.5863470888E-03    1.1391977701E-04    1.2102906047E-04    9.7274840563E-05    1.1391977701E-04
    1.8700000000E-02   -2.6250000000E+04   -1.3125000000E+04    0.0000000000E+00   -4.7014545113E-04   -1.9239212305E-05    1.1278357367E-04    3.0755683761E-03   -2.7148159036E-03    1.1278357367E-04   -2.3487779463E-03    2.3737940496E-03    1.1278357367E-04    2.0622394839E-04   -1.1322329941E-05    1.1278357367E-04
    1.8700000000E-02   -2.1875000000E+04   -1.3125000000E+04    0.0000000000E+00   -3.8113052064E-04   -2.8431278236E-05    1.0870671664E-04    3.1971648941E-03   -2.7738583536E-03    1.0870671664E-04   -2.1332181389E-03    2.2037557776E-03    1.0870671664E-04   -4.6069131541E-05    6.0201390059E-05    1.0870671664E-04
    1.8700000000E-02   -1.7500000000E+04   -1.3125000000E+04    0.0000000000E+00   -4.2403234448E-04   -1.7271967358E-04    9.2620228417E-05    2.6048554296E-03   -2.4078134901E-03    9.2620228417E-05   -1.7961300160E-03    1.8926115687E-03    9.2620228417E-05   -3.1219885289E-04    3.9379794176E-04    9.2620228417E-05
    1.8700000000E-02   -1.3125000000E+04   -1.3125000000E+04    0.0000000000E+00   -2.3891978531E-04   -3.1709790608E-05    6.5917259350E-05    1.3933146186E-03   -1.6054301957E-03    6.5917259350E-05   -1.6445851624E-03    1.6098583454E-03    6.5917259350E-05   -9.0028039192E-05    3.8968037487E-04    6.5917259350E-05
    1.8700000000E-02   -8.7500000000E+03   -1.3125000000E+04    0.0000000000E+00   -1.6685865225E-04   -2.2682302651E-05    6.6098950607E-05    1.3562393675E-03   -1.6614761907E-03    6.6098950607E-05   -1.6518625722E-03    1.4476448764E-03    6.6098950607E-05    3.2627789809E-04    3.1833070651E-05    6.6098950607E-05
    1.8700000000E-02   -4.3750000000E+03   -1.3125000000E+04    0.0000000000E+00    1.7951199717E-04   -2.2866177703E-04    9.3990475082E-05    2.2616746330E-03   -2.4175597400E-03    9.3990475082E-05   -2.3534352235E-03    1.9407296878E-03    9.3990475082E-05    4.0973910078E-05   -4.8797259931E-05    9.3990475082E-05
    1.8700000000E-02    0.0000000000E+00   -1.3125000000E+04    0.0000000000E+00    4.7292515572E-04   -1.7857744418E-04    1.0617283460E-04    2.3990967768E-03   -2.4342351846E-03    1.0617283460E-04   -2.7543044626E-03    2.3622926394E-03    1.0617283460E-04   -4.3059232573E-05    1.4863695269E-04    1.0617283460E-04
    1.8700000000E-02    4.3750000000E+03   -1.3125000000E+04    0.0000000000E+00    5.8178592287E-04   -2.9187828453E-04    1.0933103346E-04    2.4143609888E-03   -2.6009166712E-03    1.0933103346E-04   -2.8900457389E-03    2.5805145958E-03    1.0933103346E-04    3.8047632222E-05    1.1327160985E-04    1.0933103346E-04
    1.8700000000E-02    8.7500000000E+03   -1.3125000000E+04    0.0000000000E+00    5.1465344115E-04   -1.1400064557E-04    1.1085012978E-04    2.2232076337E-03   -2.5790555519E-03    1.1085012978E-04   -2.8018079542E-03    2.6776387882E-03    1.1085012978E-04   -2.3437274492E-04    2.3130195352E-05    1.1085012978E-04
    1.8700000000E-02    1.3125000000E+04   -1.3125000000E+04    0.0000000000E+00    4.2091320984E-04   -2.0347494700E-04    1.1177825290E-04    2.5135001781E-03   -2.6373938798E-03    1.1177825290E-04   -2.8136463395E-03    2.6367534514E-03    1.1177825290E-04   -4.4900683774E-04    8.0995021274E-05    1.1177825290E-04
    1.8700000000E-02    1.7500000000E+04   -1.3125000000E+04    0.0000000000E+00    3.6357655142E-04   -3.6238670200E-05    1.1239657719E-04    2.5017389216E-03   -2.6804325976E-03    1.1239657719E-04   -2.7482459941E-03    2.6915602654E-03    1.1239657719E-04   -2.6815130789E-04    1.3254332424E-04    1.1239657719E-04
    1.8700000000E-02    2.1875000000E+04   -1.3125000000E+04    0.0000000000E+00    3.1987918083E-04   -1.2953836514E-04    1.1291518843E-04    2.5620991784E-03   -2.6707189776E-03    1.1291518843E-04   -2.5592460005E-03    2.6425552439E-03    1.1291518843E-04   -4.4393856926E-04    1.0546423432E-04    1.1291518843E-04
    1.8700000000E-02    2.6250000000E+04   -1.3125000000E+04    0.0000000000E+00    3.0256210147E-04   -1.7785064888E-04    1.1338723151E-04    2.5482452061E-03   -2.7909051108E-03    1.1338723151E-04   -2.7940230201E-03    2.6618586281E-03    1.1338723151E-04   -2.8371575905E-04    1.1385725930E-04    1.1338723151E-04
    1.8700000000E-02    3.0625000000E+04   -1.3125000000E+04    0.0000000000E+00    1.7012004487E-04    4.7093219231E-06    1.1379781887E-04    2.7132445339E-03   -2.6493760929E-03    1.1379781887E-04   -2.5275274220E-03    2.6852565964E-03    1.1379781887E-04   -2.2329558035E-04    1.5583273063E-04    1.1379781887E-04
    1.8700000000E-02    3.5000000000E+04   -1.3125000000E+04    0.0000000000E+00    1.4354886705E-04   -1.0821259535E-04    1.1413561535E-04    2.8625837430E-03   -2.8501642106E-03    1.1413561535E-04   -2.7381632083E-03    2.7972792033E-03    1.1413561535E-04   -6.2782390128E-05    1.9342047578E-04    1.1413561535E-04
    1.8700000000E-02   -3.5000000000E+04   -8.7500000000E+03    0.0000000000E+00   -2.0024792236E-04   -1.2669034843E-04    1.1409770246E-04    2.7206765373E-03   -2.5991869974E-03    1.1409770246E-04   -2.5940441988E-03    2.5764116253E-03    1.1409770246E-04    2.2956171975E-05    9.2008593320E-05    1.1409770246E-04
    1.8700000000E-02   -3.0625000000E+04   -8.7500000000E+03    0.0000000000E+00    2.3303680452E-05   -1.5433990556E-04    1.1353293970E-04    3.1168170037E-03   -2.6957589983E-03    1.1353293970E-04   -2.5200564884E-03    2.4932527684E-03    1.1353293970E-04    2.8388316943E-05    8.1287658741E-05    1.1353293970E-04
    1.8700000000E-02   -2.6250000000E+04   -8.7500000000E+03    0.0000000000E+00   -4.4069906222E-04   -1.4743091672E-04    1.1214668084E-04    3.1097462006E-03   -2.6652705903E-03    1.1214668084E-04   -2.2893297948E-03    2.4731591126E-03    1.1214668084E-04   -5.5672531406E-05    9.8452913345E-05    1.1214668084E-04
    1.8700000000E-02   -2.1875000000E+04   -8.7500000000E+03    0.0000000000E+00   -3.1444528761E-04   -1.5543521341E-04    1.0809831776E-04    2.9929814861E-03   -2.8335632245E-03    1.0809831776E-04   -2.1004391509E-03    2.3592109234E-03    1.0809831776E-04   -3.1446122335E-04    9.6673566199E-05    1.0809831776E-04
    1.8700000000E-02   -1.7500000000E+04   -8.7500000000E+03    0.0000000000E+00   -2.6473547314E-04   -1.7337841340E-05    9.7394215311E-05    2.5275029811E-03   -2.4648864987E-03    9.7394215311E-05   -2.0078774262E-03    2.2250130187E-03    9.7394215311E-05   -1.7493525511E-04    2.9036222359E-04    9.7394215311E-05
    1.8700000000E-02   -1.3125000000E+04   -8.7500000000E+03    0.0000000000E+00   -3.4443583598E-04   -7.0149820856E-05    8.1562628073E-05    1.8568931547E-03   -1.8391718547E-03    8.1562628073E-05   -2.0007217691E-03    1.8916073690E-03    8.1562628073E-05    9.1037605406E-05    1.8732815913E-04    8.1562628073E-05
    1.8700000000E-02   -8.7500000000E+03   -8.7500000000E+03    0.0000000000E+00   -5.2265743837E-04    3.2403398556E-05    7.5200796573E-05    1.6045242089E-03   -1.6249511514E-03    7.5200796573E-05   -2.1471343406E-03    1.7820764222E-03    7.5200796573E-05    4.0361577105E-04   -2.7495444939E-05    7.5200796573E-05
    1.8700000000E-02   -4.3750000000E+03   -8.7500000000E+03    0.0000000000E+00   -1.7643084111E-04   -1.3290814358E-04    8.5294833654E-05    1.7793427918E-03   -1.9906559870E-03    8.5294833654E-05   -2.3810626778E-03    1.9111462259E-03    8.5294833654E-05    4.4640042291E-04    8.0943921625E-05    8.5294833654E-05
    1.8700000000E-02    0.0000000000E+00   -8.7500000000E+03    0.0000000000E+00    3.1489006833E-04   -1.3443429237E-04    9.8590456770E-05    2.0568203779E-03   -2.2658360568E-03    9.8590456770E-05   -2.7620500986E-03    2.1154138870E-03    9.8590456770E-05    6.2630934756E-05    9.9540719947E-05    9.8590456770E-05
    1.8700000000E-02    4.3750000000E+03   -8.7500000000E+03    0.0000000000E+00    5.2205522621E-04   -2.6857149036E-04    1.0496609222E-04    2.1607185759E-03   -2.4184999976E-03    1.0496609222E-04   -3.1465249781E-03    2.3990323273E-03    1.0496609222E-04   -3.1428018822E-04    3.3999640429E-04    1.0496609222E-04
    1.8700000000E-02    8.7500000000E+03   -8.7500000000E+03    0.0000000000E+00    6.0084411707E-04   -3.2791511826E-04    1.0879777077E-04    2.3729651899E-03   -2.5428296301E-03    1.0879777077E-04   -2.8817715126E-03    2.6458922502E-03    1.0879777077E-04   -4.6290385233E-04    3.6093139308E-04    1.0879777077E-04
    1.8700000000E-02    1.3125000000E+04   -8.7500000000E+03    0.0000000000E+00    6.2087567380E-04   -2.3929198396E-04    1.1069761889E-04    2.4659186703E-03   -2.5200658633E-03    1.1069761889E-04   -2.8774233771E-03    2.6064981857E-03    1.1069761889E-04   -5.7984469434E-04    2.0757944318E-04    1.1069761889E-04
    1.8700000000E-02    1.7500000000E+04   -8.7500000000E+03    0.0000000000E+00    5.8951298474E-04   -1.9505647711E-05    1.1166470967E-04    2.6037270264E-03   -2.5346810130E-03    1.1166470967E-04   -2.7769529175E-03    2.4794045012E-03    1.1166470967E-04   -3.9315098141E-04    7.6391461551E-05    1.1166470967E-04
    1.8700000000E-02    2.1875000000E+04   -8.7500000000E+03    0.0000000000E+00    3.5253587122E-04   -9.2561983194E-05    1.1242654896E-04    2.6800706511E-03   -2.5723608628E-03    1.1242654896E-04   -2.7657989685E-03    2.5294650417E-03    1.1242654896E-04   -4.0215069249E-04    3.5302646426E-05    1.1242654896E-04
    1.8700000000E-02    2.6250000000E+04   -8.7500000000E+03    0.0000000000E+00    2.3546696936E-04    2.8021695719E-05    1.1309328664E-04    2.7705245844E-03   -2.6911617542E-03    1.1309328664E-04   -2.6158061073E-03    2.6663450006E-03    1.1309328664E-04   -3.5224439695E-04    1.1503391376E-05    1.1309328664E-04
    1.8700000000E-02    3.0625000000E+04   -8.7500000000E+03    0.0000000000E+00    1.9519060925E-04    7.2871247387E-05    1.1363553463E-04    2.9578982669E-03   -2.7046216692E-03    1.1363553463E-04   -2.5096471740E-03    2.5385748405E-03    1.1363553463E-04   -3.3261196172E-04   -9.8564168912E-06    1.1363553463E-04
    1.8700000000E-02    3.5000000000E+04   -8.7500000000E+03    0.0000000000E+00    1.3089414106E-04    1.0880948626E-05    1.1404897047E-04    2.7629762278E-03   -2.7946975242E-03    1.1404897047E-04   -2.5035685428E-03    2.7074149325E-03    1.1404897047E-04   -1.5959691623E-04    6.3341761393E-06    1.1404897047E-04
    1.8700000000E-02   -3.5000000000E+04   -4.3750000000E+03    0.0000000000E+00   -4.2956897123E-05    1.5289058169E-05    1.1396724792E-04    3.0392311766E-03   -2.7325776917E-03    1.1396724792E-04   -2.5436410341E-03    2.6982369965E-03    1.1396724792E-04   -1.5091858623E-04    1.1157457676E-04    1.1396724792E-04
    1.8700000000E-02   -3.0625000000E+04   -4.3750000000E+03    0.0000000000E+00   -2.2637588350E-04   -1.4496610008E-04    1.1336744631E-04    2.9682881754E-03   -2.6656375583E-03    1.1336744631E-04   -2.3482370199E-03    2.5675590947E-03    1.1336744631E-04    1.0583158517E-04    6.7460678404E-05    1.1336744631E-04
    1.8700000000E-02   -2.6250000000E+04   -4.3750000000E+03    0.0000000000E+00   -2.0755995012E-04   -1.4503244875E-04    1.1209329893E-04    3.0096158989E-03   -2.6688004049E-03    1.1209329893E-04   -2.3394652448E-03    2.4754814980E-03    1.1209329893E-04    4.8485850166E-07    8.4528158012E-05    1.1209329893E-04
    1.8700000000E-02   -2.1875000000E+04   -4.3750000000E+03    0.0000000000E+00   -1.7130599260E-04   -1.8141776039E-04    1.0907380943E-04    2.9519308578E-03   -2.4776699253E-03    1.0907380943E-04   -2.2596963639E-03    2.5142920992E-03    1.0907380943E-04   -6.1593172784E-05    5.5121785386E-05    1.0907380943E-04
    1.8700000000E-02   -1.7500000000E+04   -4.3750000000E+03    0.0000000000E+00   -1.6970094230E-04   -8.9047104365E-05    1.0257500600E-04    2.7614783110E-03   -2.5776575586E-03    1.0257500600E-04   -2.1790834147E-03    2.1325535484E-03    1.0257500600E-04   -1.5952377040E-04    1.1682882461E-04    1.0257500600E-04
    1.8700000000E-02   -1.3125000000E+04   -4.3750000000E+03    0.0000000000E+00   -4.7566720183E-04   -6.3774392694E-05    9.2359391215E-05    2.3724225825E-03   -2.1373289527E-03    9.2359391215E-05   -2.1644343804E-03    2.0453095398E-03    9.2359391215E-05    1.6147575692E-04   -2.6428064544E-05    9.2359391215E-05
    1.8700000000E-02   -8.7500000000E+03   -4.3750000000E+03    0.0000000000E+00   -7.4521311139E-04   -3.3649924232E-06    7.9024436401E-05    1.7703399586E-03   -1.8627564054E-03    7.9024436401E-05   -2.0436051371E-03    1.7394343052E-03    7.9024436401E-05    6.1366202078E-04   -7.8178083409E-05    7.9024436401E-05
    1.8700000000E-02   -4.3750000000E+03   -4.3750000000E+03    0.0000000000E+00   -4.3397011024E-04    1.2893305976E-05    7.0143711801E-05    1.4009552725E-03   -1.5947964922E-03    7.0143711801E-05   -1.9962779127E-03    1.5503326704E-03    7.0143711801E-05    5.0507151797E-04    2.0885840308E-05    7.0143711801E-05
    1.8700000000E-02    0.0000000000E+00   -4.3750000000E+03    0.0000000000E+00    1.4877182609E-05   -5.4252843646E-05    7.7085145395E-05    1.5522092682E-03   -1.8198548342E-03    7.7085145395E-05   -2.0877330970E-03    1.8236786352E-03    7.7085145395E-05    1.4625030982E-04    6.4392783788E-05    7.7085145395E-05
    1.8700000000E-02    4.3750000000E+03   -4.3750000000E+03    0.0000000000E+00    4.2763742947E-04   -3.0132563928E-04    8.7714001359E-05    1.5281593673E-03   -2.0059294435E-03    8.7714001359E-05   -2.4749326783E-03    2.0512491123E-03    8.7714001359E-05   -3.5122852025E-04    2.4985963640E-04    8.7714001359E-05
    1.8700000000E-02    8.7500000000E+03   -4.3750000000E+03    0.0000000000E+00    7.7974627756E-04   -3.5379880709E-04    9.9731850811E-05    2.0390833656E-03   -2.3043790977E-03    9.9731850811E-05   -2.7866055050E-03    2.3100259292E-03    9.9731850811E-05   -7.4752314617E-04    2.3657289809E-04    9.9731850811E-05
    1.8700000000E-02    1.3125000000E+04   -4.3750000000E+03    0.0000000000E+00    6.8665866926E-04   -2.8716407917E-04    1.0699522457E-04    2.5458897249E-03   -2.4015841573E-03    1.0699522457E-04   -2.6066373869E-03    2.4954014418E-03    1.0699522457E-04   -7.8552939789E-04    1.9182460253E-04    1.0699522457E-04
    1.8700000000E-02    1.7500000000E+04   -4.3750000000E+03    0.0000000000E+00    6.4570047728E-04   -1.0391823728E-04    1.0997583147E-04    2.6165032002E-03   -2.5547034185E-03    1.0997583147E-04   -2.5802569057E-03    2.5695112559E-03    1.0997583147E-04   -6.5823774804E-04    3.2238914002E-04    1.0997583147E-04
    1.8700000000E-02    2.1875000000E+04   -4.3750000000E+03    0.0000000000E+00    4.5735965177E-04   -3.3039843914E-04    1.1162274359E-04    2.7903499399E-03   -2.6919985445E-03    1.1162274359E-04   -2.5807791329E-03    2.7283327690E-03    1.1162274359E-04   -6.2103773156E-04    1.0464839966E-04    1.1162274359E-04
    1.8700000000E-02    2.6250000000E+04   -4.3750000000E+03    0.0000000000E+00    3.9998065895E-04    8.4830051552E-06    1.1274806490E-04    2.7098732276E-03   -2.7962260670E-03    1.1274806490E-04   -2.6081620428E-03    2.5065979283E-03    1.1274806490E-04   -5.0354140427E-04    8.9192403843E-06    1.1274806490E-04
    1.8700000000E-02    3.0625000000E+04   -4.3750000000E+03    0.0000000000E+00    2.6244674366E-04   -4.2456103933E-05    1.1351716992E-04    2.7623565471E-03   -2.5783576647E-03    1.1351716992E-04   -2.4677839712E-03    2.5777102810E-03    1.1351716992E-04   -1.4869334693E-04    1.4320748084E-05    1.1351716992E-04
    1.8700000000E-02    3.5000000000E+04   -4.3750000000E+03    0.0000000000E+00    4.7406061112E-05   -1.3409228131E-04    1.1402581192E-04    2.8143174196E-03   -2.5814855680E-03    1.1402581192E-04   -2.6203640267E-03    2.7084937574E-03    1.1402581192E-04   -1.7989355927E-04    1.6278586957E-04    1.1402581192E-04
