             f                  xj                  yj                  zj               Zxx_real            Zxx_imag            Error              Zxy_real            Zxy_imag              Error              Zyx_real            Zyx_imag             Error              Zyy_real            Zyy_imag             Error
    1.0000000000E-01    1.0000000000E+05   -1.5000000000E+05    0.0000000000E+00   -2.5187713883E-04    4.7479997693E-04    2.8275938319E-04    6.6657950702E-03   -6.7820411410E-03    2.8275938319E-04   -6.5759065790E-03    7.1415133510E-03    2.8275938319E-04   -5.1761088736E-04   -3.5106736533E-04    2.8275938319E-04
    1.0000000000E-01    1.2500000000E+05   -1.5000000000E+05    0.0000000000E+00   -1.2248794274E-04   -6.5357263736E-05    2.8295754751E-04    6.5818605780E-03   -6.5670210530E-03    2.8295754751E-04   -6.7024929875E-03    7.0966341749E-03    2.8295754751E-04   -1.0795002398E-04   -1.7354964361E-04    2.8295754751E-04
    1.0000000000E-01    1.5000000000E+05   -1.5000000000E+05    0.0000000000E+00    2.4903412388E-04   -2.9174053753E-04    2.8133187978E-04    6.6716690551E-03   -6.2691893916E-03    2.8133187978E-04   -6.3693484991E-03    6.9775035291E-03    2.8133187978E-04    1.4024366868E-04    1.4744871155E-04    2.8133187978E-04
    1.0000000000E-01    1.7500000000E+05   -1.5000000000E+05    0.0000000000E+00    1.7136011496E-04   -3.1473440569E-04    2.7585068247E-04    6.5180617959E-03   -6.4325673383E-03    2.7585068247E-04   -6.3183067055E-03    6.7751234711E-03    2.7585068247E-04    5.6701438654E-05   -1.7685440744E-04    2.7585068247E-04
    1.0000000000E-01    2.0000000000E+05   -1.5000000000E+05    0.0000000000E+00    2.3239110314E-04   -1.3572059083E-05    2.7145104379E-04    6.1611555994E-03   -6.7153776040E-03    2.7145104379E-04   -6.4292443044E-03    6.4789426542E-03    2.7145104379E-04   -1.1257178872E-04    5.2600483976E-05    2.7145104379E-04
    1.0000000000E-01   -2.0000000000E+05   -1.2500000000E+05    0.0000000000E+00    8.7426789675E-05   -6.0607220135E-05    2.7171859225E-04    6.2768757596E-03   -6.6778281403E-03    2.7171859225E-04   -6.2753233840E-03    6.4367269708E-03    2.7171859225E-04   -1.9979946184E-04   -2.1283851608E-04    2.7171859225E-04
    1.0000000000E-01   -1.7500000000E+05   -1.2500000000E+05    0.0000000000E+00    1.2525994456E-04   -4.1981191470E-05    2.7626076484E-04    6.5314271096E-03   -6.6056024153E-03    2.7626076484E-04   -6.2133683266E-03    6.9018437492E-03    2.7626076484E-04    3.0251739398E-04   -9.3352228193E-05    2.7626076484E-04
    1.0000000000E-01   -1.5000000000E+05   -1.2500000000E+05    0.0000000000E+00   -3.1256025154E-05    1.7481192376E-04    2.8295754751E-04    6.4515284286E-03   -7.0006266103E-03    2.8295754751E-04   -6.0861791879E-03    7.1426119486E-03    2.8295754751E-04    2.0036812013E-06    1.9121224036E-04    2.8295754751E-04
    1.0000000000E-01   -1.2500000000E+05   -1.2500000000E+05    0.0000000000E+00    2.7485756341E-04    2.1003232213E-04    2.8392801136E-04    6.4766808019E-03   -6.7880179252E-03    2.8392801136E-04   -6.6953431770E-03    7.1325206408E-03    2.8392801136E-04    8.1540188235E-05   -3.4054430362E-04    2.8392801136E-04
    1.0000000000E-01   -1.0000000000E+05   -1.2500000000E+05    0.0000000000E+00   -1.9359042926E-04   -4.1802422041E-04    2.8336911204E-04    6.3387417283E-03   -6.9083398011E-03    2.8336911204E-04   -6.1874499764E-03    7.2484622988E-03    2.8336911204E-04   -4.8983899252E-05    1.7722039975E-04    2.8336911204E-04
    1.0000000000E-01   -7.5000000000E+04   -1.2500000000E+05    0.0000000000E+00    3.3690370858E-04    3.0564111231E-05    2.7821417448E-04    6.2239981678E-03   -6.4967943243E-03    2.7821417448E-04   -6.6500333933E-03    6.7134867270E-03    2.7821417448E-04   -1.9561970969E-05    1.8759600401E-04    2.7821417448E-04
    1.0000000000E-01   -5.0000000000E+04   -1.2500000000E+05    0.0000000000E+00    1.0952312264E-04    1.4148033936E-04    2.6570939703E-04    6.1465591448E-03   -6.3042506953E-03    2.6570939703E-04   -6.4085987509E-03    6.1574058586E-03    2.6570939703E-04   -2.3147771462E-04   -7.7960593011E-05    2.6570939703E-04
    1.0000000000E-01   -2.5000000000E+04   -1.2500000000E+05    0.0000000000E+00    4.4044070574E-04   -7.0656935641E-05    2.6043514449E-04    6.1273747067E-03   -6.4803886500E-03    2.6043514449E-04   -6.2953226258E-03    6.3984215939E-03    2.6043514449E-04   -6.6142210943E-07   -1.4889382743E-04    2.6043514449E-04
    1.0000000000E-01    0.0000000000E+00   -1.2500000000E+05    0.0000000000E+00    1.3056762138E-04   -1.8240412962E-04    2.5915309969E-04    6.1616845246E-03   -6.1289705190E-03    2.5915309969E-04   -5.8922770944E-03    6.3065441527E-03    2.5915309969E-04   -3.4438258746E-04   -5.7787211509E-05    2.5915309969E-04
    1.0000000000E-01    2.5000000000E+04   -1.2500000000E+05    0.0000000000E+00    2.7452414642E-04    4.8626168170E-04    2.6043514449E-04    6.2822516864E-03   -6.1986058786E-03    2.6043514449E-04   -5.9750903849E-03    6.2465125685E-03    2.6043514449E-04   -1.0964235515E-04    1.5410002057E-04    2.6043514449E-04
    1.0000000000E-01    5.0000000000E+04   -1.2500000000E+05    0.0000000000E+00    3.2952826762E-04    4.1370664691E-05    2.6779527544E-04    6.4610930413E-03   -6.1221586016E-03    2.6779527544E-04   -6.4321270385E-03    6.7147912753E-03    2.6779527544E-04    3.5133750441E-04    4.6575122932E-05    2.6779527544E-04
    1.0000000000E-01    7.5000000000E+04   -1.2500000000E+05    0.0000000000E+00   -2.8100308933E-05   -1.0122247900E-04    2.7821417448E-04    6.5727121536E-03   -6.5855412730E-03    2.7821417448E-04   -6.3652872775E-03    6.6853468652E-03    2.7821417448E-04    9.1262380333E-05    8.5208233517E-05    2.7821417448E-04
    1.0000000000E-01    1.0000000000E+05   -1.2500000000E+05    0.0000000000E+00    1.9779143100E-04    1.1229039010E-04    2.8370321908E-04    6.4278889123E-03   -6.7502851131E-03    2.8370321908E-04   -6.7123722207E-03    6.8607744879E-03    2.8370321908E-04   -2.1642441239E-05    2.8712649952E-04    2.8370321908E-04
    1.0000000000E-01    1.2500000000E+05   -1.2500000000E+05    0.0000000000E+00    3.8694861696E-04   -1.9950385949E-04    2.8392801136E-04    6.7931903088E-03   -6.9097887522E-03    2.8392801136E-04   -6.6589665109E-03    7.3186616785E-03    2.8392801136E-04    2.3252294280E-04   -4.2249071634E-06    2.8392801136E-04
    1.0000000000E-01    1.5000000000E+05   -1.2500000000E+05    0.0000000000E+00    6.2094645594E-05   -1.6791796852E-04    2.8214728005E-04    6.4143087839E-03   -7.1513080227E-03    2.8214728005E-04   -6.5364470106E-03    6.8385550860E-03    2.8214728005E-04   -5.4478885236E-05    2.0774083567E-05    2.8214728005E-04
